cell_id,cell_type,x,y,z,no_pixels
2,4,65,204,0,2499
2,4,65,205,0,2499
2,4,65,206,0,2499
2,4,65,207,0,2499
2,4,65,208,0,2499
2,4,65,209,0,2499
2,4,65,210,0,2499
2,4,65,211,0,2499
2,4,65,212,0,2499
2,4,65,213,0,2499
2,4,65,214,0,2499
2,4,65,215,0,2499
2,4,65,216,0,2499
2,4,65,217,0,2499
2,4,65,218,0,2499
2,4,65,219,0,2499
2,4,65,220,0,2499
2,4,65,221,0,2499
2,4,65,222,0,2499
2,4,65,223,0,2499
2,4,65,224,0,2499
2,4,65,225,0,2499
2,4,65,226,0,2499
2,4,65,227,0,2499
2,4,65,228,0,2499
2,4,65,229,0,2499
2,4,65,230,0,2499
2,4,65,231,0,2499
2,4,65,232,0,2499
2,4,65,233,0,2499
2,4,65,234,0,2499
2,4,65,235,0,2499
2,4,65,236,0,2499
2,4,65,237,0,2499
2,4,65,238,0,2499
2,4,65,239,0,2499
2,4,65,240,0,2499
2,4,65,241,0,2499
2,4,65,242,0,2499
2,4,65,243,0,2499
2,4,65,244,0,2499
2,4,65,245,0,2499
2,4,65,246,0,2499
2,4,65,247,0,2499
2,4,65,248,0,2499
2,4,65,249,0,2499
2,4,66,200,0,2499
2,4,66,201,0,2499
2,4,66,202,0,2499
2,4,66,203,0,2499
2,4,66,204,0,2499
2,4,66,205,0,2499
2,4,66,206,0,2499
2,4,66,207,0,2499
2,4,66,208,0,2499
2,4,66,209,0,2499
2,4,66,210,0,2499
2,4,66,211,0,2499
2,4,66,212,0,2499
2,4,66,213,0,2499
2,4,66,214,0,2499
2,4,66,215,0,2499
2,4,66,216,0,2499
2,4,66,217,0,2499
2,4,66,218,0,2499
2,4,66,219,0,2499
2,4,66,220,0,2499
2,4,66,221,0,2499
2,4,66,222,0,2499
2,4,66,223,0,2499
2,4,66,224,0,2499
2,4,66,225,0,2499
2,4,66,226,0,2499
2,4,66,227,0,2499
2,4,66,228,0,2499
2,4,66,229,0,2499
2,4,66,230,0,2499
2,4,66,231,0,2499
2,4,66,232,0,2499
2,4,66,233,0,2499
2,4,66,234,0,2499
2,4,66,235,0,2499
2,4,66,236,0,2499
2,4,66,237,0,2499
2,4,66,238,0,2499
2,4,66,239,0,2499
2,4,66,240,0,2499
2,4,66,241,0,2499
2,4,66,242,0,2499
2,4,66,243,0,2499
2,4,66,244,0,2499
2,4,66,245,0,2499
2,4,66,246,0,2499
2,4,66,247,0,2499
2,4,66,248,0,2499
2,4,66,249,0,2499
2,4,67,200,0,2499
2,4,67,201,0,2499
2,4,67,202,0,2499
2,4,67,203,0,2499
2,4,67,204,0,2499
2,4,67,205,0,2499
2,4,67,206,0,2499
2,4,67,207,0,2499
2,4,67,208,0,2499
2,4,67,209,0,2499
2,4,67,210,0,2499
2,4,67,211,0,2499
2,4,67,212,0,2499
2,4,67,213,0,2499
2,4,67,214,0,2499
2,4,67,215,0,2499
2,4,67,216,0,2499
2,4,67,217,0,2499
2,4,67,218,0,2499
2,4,67,219,0,2499
2,4,67,220,0,2499
2,4,67,221,0,2499
2,4,67,222,0,2499
2,4,67,223,0,2499
2,4,67,224,0,2499
2,4,67,225,0,2499
2,4,67,226,0,2499
2,4,67,227,0,2499
2,4,67,228,0,2499
2,4,67,229,0,2499
2,4,67,230,0,2499
2,4,67,231,0,2499
2,4,67,232,0,2499
2,4,67,233,0,2499
2,4,67,234,0,2499
2,4,67,235,0,2499
2,4,67,236,0,2499
2,4,67,237,0,2499
2,4,67,238,0,2499
2,4,67,239,0,2499
2,4,67,240,0,2499
2,4,67,241,0,2499
2,4,67,242,0,2499
2,4,67,243,0,2499
2,4,67,244,0,2499
2,4,67,245,0,2499
2,4,67,246,0,2499
2,4,67,247,0,2499
2,4,67,248,0,2499
2,4,68,200,0,2499
2,4,68,201,0,2499
2,4,68,202,0,2499
2,4,68,203,0,2499
2,4,68,204,0,2499
2,4,68,205,0,2499
2,4,68,206,0,2499
2,4,68,207,0,2499
2,4,68,208,0,2499
2,4,68,209,0,2499
2,4,68,210,0,2499
2,4,68,211,0,2499
2,4,68,212,0,2499
2,4,68,213,0,2499
2,4,68,214,0,2499
2,4,68,215,0,2499
2,4,68,216,0,2499
2,4,68,217,0,2499
2,4,68,218,0,2499
2,4,68,219,0,2499
2,4,68,220,0,2499
2,4,68,221,0,2499
2,4,68,222,0,2499
2,4,68,223,0,2499
2,4,68,224,0,2499
2,4,68,225,0,2499
2,4,68,226,0,2499
2,4,68,227,0,2499
2,4,68,228,0,2499
2,4,68,229,0,2499
2,4,68,230,0,2499
2,4,68,231,0,2499
2,4,68,232,0,2499
2,4,68,233,0,2499
2,4,68,234,0,2499
2,4,68,235,0,2499
2,4,68,236,0,2499
2,4,68,237,0,2499
2,4,68,238,0,2499
2,4,68,239,0,2499
2,4,68,240,0,2499
2,4,68,241,0,2499
2,4,68,242,0,2499
2,4,68,243,0,2499
2,4,68,244,0,2499
2,4,68,245,0,2499
2,4,68,246,0,2499
2,4,68,247,0,2499
2,4,68,248,0,2499
2,4,68,249,0,2499
2,4,69,200,0,2499
2,4,69,201,0,2499
2,4,69,202,0,2499
2,4,69,203,0,2499
2,4,69,204,0,2499
2,4,69,205,0,2499
2,4,69,206,0,2499
2,4,69,207,0,2499
2,4,69,208,0,2499
2,4,69,209,0,2499
2,4,69,210,0,2499
2,4,69,211,0,2499
2,4,69,212,0,2499
2,4,69,213,0,2499
2,4,69,214,0,2499
2,4,69,215,0,2499
2,4,69,216,0,2499
2,4,69,217,0,2499
2,4,69,218,0,2499
2,4,69,219,0,2499
2,4,69,220,0,2499
2,4,69,221,0,2499
2,4,69,222,0,2499
2,4,69,223,0,2499
2,4,69,224,0,2499
2,4,69,225,0,2499
2,4,69,226,0,2499
2,4,69,227,0,2499
2,4,69,228,0,2499
2,4,69,229,0,2499
2,4,69,230,0,2499
2,4,69,231,0,2499
2,4,69,232,0,2499
2,4,69,233,0,2499
2,4,69,234,0,2499
2,4,69,235,0,2499
2,4,69,236,0,2499
2,4,69,237,0,2499
2,4,69,238,0,2499
2,4,69,239,0,2499
2,4,69,240,0,2499
2,4,69,241,0,2499
2,4,69,242,0,2499
2,4,69,243,0,2499
2,4,69,244,0,2499
2,4,69,245,0,2499
2,4,69,246,0,2499
2,4,69,247,0,2499
2,4,69,248,0,2499
2,4,69,249,0,2499
2,4,69,250,0,2499
2,4,70,200,0,2499
2,4,70,201,0,2499
2,4,70,202,0,2499
2,4,70,203,0,2499
2,4,70,204,0,2499
2,4,70,205,0,2499
2,4,70,206,0,2499
2,4,70,207,0,2499
2,4,70,208,0,2499
2,4,70,209,0,2499
2,4,70,210,0,2499
2,4,70,211,0,2499
2,4,70,212,0,2499
2,4,70,213,0,2499
2,4,70,214,0,2499
2,4,70,215,0,2499
2,4,70,216,0,2499
2,4,70,217,0,2499
2,4,70,218,0,2499
2,4,70,219,0,2499
2,4,70,220,0,2499
2,4,70,221,0,2499
2,4,70,222,0,2499
2,4,70,223,0,2499
2,4,70,224,0,2499
2,4,70,225,0,2499
2,4,70,226,0,2499
2,4,70,227,0,2499
2,4,70,228,0,2499
2,4,70,229,0,2499
2,4,70,230,0,2499
2,4,70,231,0,2499
2,4,70,232,0,2499
2,4,70,233,0,2499
2,4,70,234,0,2499
2,4,70,235,0,2499
2,4,70,236,0,2499
2,4,70,237,0,2499
2,4,70,238,0,2499
2,4,70,239,0,2499
2,4,70,240,0,2499
2,4,70,241,0,2499
2,4,70,242,0,2499
2,4,70,243,0,2499
2,4,70,244,0,2499
2,4,70,245,0,2499
2,4,70,246,0,2499
2,4,70,247,0,2499
2,4,70,248,0,2499
2,4,70,249,0,2499
2,4,70,250,0,2499
2,4,71,200,0,2499
2,4,71,201,0,2499
2,4,71,202,0,2499
2,4,71,203,0,2499
2,4,71,204,0,2499
2,4,71,205,0,2499
2,4,71,206,0,2499
2,4,71,207,0,2499
2,4,71,208,0,2499
2,4,71,209,0,2499
2,4,71,210,0,2499
2,4,71,211,0,2499
2,4,71,212,0,2499
2,4,71,213,0,2499
2,4,71,214,0,2499
2,4,71,215,0,2499
2,4,71,216,0,2499
2,4,71,217,0,2499
2,4,71,218,0,2499
2,4,71,219,0,2499
2,4,71,220,0,2499
2,4,71,221,0,2499
2,4,71,222,0,2499
2,4,71,223,0,2499
2,4,71,224,0,2499
2,4,71,225,0,2499
2,4,71,226,0,2499
2,4,71,227,0,2499
2,4,71,228,0,2499
2,4,71,229,0,2499
2,4,71,230,0,2499
2,4,71,231,0,2499
2,4,71,232,0,2499
2,4,71,233,0,2499
2,4,71,234,0,2499
2,4,71,235,0,2499
2,4,71,236,0,2499
2,4,71,237,0,2499
2,4,71,238,0,2499
2,4,71,239,0,2499
2,4,71,240,0,2499
2,4,71,241,0,2499
2,4,71,242,0,2499
2,4,71,243,0,2499
2,4,71,244,0,2499
2,4,71,245,0,2499
2,4,71,246,0,2499
2,4,71,247,0,2499
2,4,71,248,0,2499
2,4,71,249,0,2499
2,4,71,250,0,2499
2,4,72,200,0,2499
2,4,72,201,0,2499
2,4,72,202,0,2499
2,4,72,203,0,2499
2,4,72,204,0,2499
2,4,72,205,0,2499
2,4,72,206,0,2499
2,4,72,207,0,2499
2,4,72,208,0,2499
2,4,72,209,0,2499
2,4,72,210,0,2499
2,4,72,211,0,2499
2,4,72,212,0,2499
2,4,72,213,0,2499
2,4,72,214,0,2499
2,4,72,215,0,2499
2,4,72,216,0,2499
2,4,72,217,0,2499
2,4,72,218,0,2499
2,4,72,219,0,2499
2,4,72,220,0,2499
2,4,72,221,0,2499
2,4,72,222,0,2499
2,4,72,223,0,2499
2,4,72,224,0,2499
2,4,72,225,0,2499
2,4,72,226,0,2499
2,4,72,227,0,2499
2,4,72,228,0,2499
2,4,72,229,0,2499
2,4,72,230,0,2499
2,4,72,231,0,2499
2,4,72,232,0,2499
2,4,72,233,0,2499
2,4,72,234,0,2499
2,4,72,235,0,2499
2,4,72,236,0,2499
2,4,72,237,0,2499
2,4,72,238,0,2499
2,4,72,239,0,2499
2,4,72,240,0,2499
2,4,72,241,0,2499
2,4,72,242,0,2499
2,4,72,243,0,2499
2,4,72,244,0,2499
2,4,72,245,0,2499
2,4,72,246,0,2499
2,4,72,247,0,2499
2,4,72,248,0,2499
2,4,72,249,0,2499
2,4,72,250,0,2499
2,4,73,200,0,2499
2,4,73,201,0,2499
2,4,73,202,0,2499
2,4,73,203,0,2499
2,4,73,204,0,2499
2,4,73,205,0,2499
2,4,73,206,0,2499
2,4,73,207,0,2499
2,4,73,208,0,2499
2,4,73,209,0,2499
2,4,73,210,0,2499
2,4,73,211,0,2499
2,4,73,212,0,2499
2,4,73,213,0,2499
2,4,73,214,0,2499
2,4,73,215,0,2499
2,4,73,216,0,2499
2,4,73,217,0,2499
2,4,73,218,0,2499
2,4,73,219,0,2499
2,4,73,220,0,2499
2,4,73,221,0,2499
2,4,73,222,0,2499
2,4,73,223,0,2499
2,4,73,224,0,2499
2,4,73,225,0,2499
2,4,73,226,0,2499
2,4,73,227,0,2499
2,4,73,228,0,2499
2,4,73,229,0,2499
2,4,73,230,0,2499
2,4,73,231,0,2499
2,4,73,232,0,2499
2,4,73,233,0,2499
2,4,73,234,0,2499
2,4,73,235,0,2499
2,4,73,236,0,2499
2,4,73,237,0,2499
2,4,73,238,0,2499
2,4,73,239,0,2499
2,4,73,240,0,2499
2,4,73,241,0,2499
2,4,73,242,0,2499
2,4,73,243,0,2499
2,4,73,244,0,2499
2,4,73,245,0,2499
2,4,73,246,0,2499
2,4,73,247,0,2499
2,4,73,248,0,2499
2,4,73,249,0,2499
2,4,73,250,0,2499
2,4,74,200,0,2499
2,4,74,201,0,2499
2,4,74,202,0,2499
2,4,74,203,0,2499
2,4,74,204,0,2499
2,4,74,205,0,2499
2,4,74,206,0,2499
2,4,74,207,0,2499
2,4,74,208,0,2499
2,4,74,209,0,2499
2,4,74,210,0,2499
2,4,74,211,0,2499
2,4,74,212,0,2499
2,4,74,213,0,2499
2,4,74,214,0,2499
2,4,74,215,0,2499
2,4,74,216,0,2499
2,4,74,217,0,2499
2,4,74,218,0,2499
2,4,74,219,0,2499
2,4,74,220,0,2499
2,4,74,221,0,2499
2,4,74,222,0,2499
2,4,74,223,0,2499
2,4,74,224,0,2499
2,4,74,225,0,2499
2,4,74,226,0,2499
2,4,74,227,0,2499
2,4,74,228,0,2499
2,4,74,229,0,2499
2,4,74,230,0,2499
2,4,74,231,0,2499
2,4,74,232,0,2499
2,4,74,233,0,2499
2,4,74,234,0,2499
2,4,74,235,0,2499
2,4,74,236,0,2499
2,4,74,237,0,2499
2,4,74,238,0,2499
2,4,74,239,0,2499
2,4,74,240,0,2499
2,4,74,241,0,2499
2,4,74,242,0,2499
2,4,74,243,0,2499
2,4,74,244,0,2499
2,4,74,245,0,2499
2,4,74,246,0,2499
2,4,74,247,0,2499
2,4,74,248,0,2499
2,4,74,249,0,2499
2,4,74,250,0,2499
2,4,75,200,0,2499
2,4,75,201,0,2499
2,4,75,202,0,2499
2,4,75,203,0,2499
2,4,75,204,0,2499
2,4,75,205,0,2499
2,4,75,206,0,2499
2,4,75,207,0,2499
2,4,75,208,0,2499
2,4,75,209,0,2499
2,4,75,210,0,2499
2,4,75,211,0,2499
2,4,75,212,0,2499
2,4,75,213,0,2499
2,4,75,214,0,2499
2,4,75,215,0,2499
2,4,75,216,0,2499
2,4,75,217,0,2499
2,4,75,218,0,2499
2,4,75,219,0,2499
2,4,75,220,0,2499
2,4,75,221,0,2499
2,4,75,222,0,2499
2,4,75,223,0,2499
2,4,75,224,0,2499
2,4,75,225,0,2499
2,4,75,226,0,2499
2,4,75,227,0,2499
2,4,75,228,0,2499
2,4,75,229,0,2499
2,4,75,230,0,2499
2,4,75,231,0,2499
2,4,75,232,0,2499
2,4,75,233,0,2499
2,4,75,234,0,2499
2,4,75,235,0,2499
2,4,75,236,0,2499
2,4,75,237,0,2499
2,4,75,238,0,2499
2,4,75,239,0,2499
2,4,75,240,0,2499
2,4,75,241,0,2499
2,4,75,242,0,2499
2,4,75,243,0,2499
2,4,75,244,0,2499
2,4,75,245,0,2499
2,4,75,246,0,2499
2,4,75,247,0,2499
2,4,75,248,0,2499
2,4,75,249,0,2499
2,4,75,250,0,2499
2,4,76,200,0,2499
2,4,76,201,0,2499
2,4,76,202,0,2499
2,4,76,203,0,2499
2,4,76,204,0,2499
2,4,76,205,0,2499
2,4,76,206,0,2499
2,4,76,207,0,2499
2,4,76,208,0,2499
2,4,76,209,0,2499
2,4,76,210,0,2499
2,4,76,211,0,2499
2,4,76,212,0,2499
2,4,76,213,0,2499
2,4,76,214,0,2499
2,4,76,215,0,2499
2,4,76,216,0,2499
2,4,76,217,0,2499
2,4,76,218,0,2499
2,4,76,219,0,2499
2,4,76,220,0,2499
2,4,76,221,0,2499
2,4,76,222,0,2499
2,4,76,223,0,2499
2,4,76,224,0,2499
2,4,76,225,0,2499
2,4,76,226,0,2499
2,4,76,227,0,2499
2,4,76,228,0,2499
2,4,76,229,0,2499
2,4,76,230,0,2499
2,4,76,231,0,2499
2,4,76,232,0,2499
2,4,76,233,0,2499
2,4,76,234,0,2499
2,4,76,235,0,2499
2,4,76,236,0,2499
2,4,76,237,0,2499
2,4,76,238,0,2499
2,4,76,239,0,2499
2,4,76,240,0,2499
2,4,76,241,0,2499
2,4,76,242,0,2499
2,4,76,243,0,2499
2,4,76,244,0,2499
2,4,76,245,0,2499
2,4,76,246,0,2499
2,4,76,247,0,2499
2,4,76,248,0,2499
2,4,76,249,0,2499
2,4,76,250,0,2499
2,4,76,251,0,2499
2,4,77,200,0,2499
2,4,77,201,0,2499
2,4,77,202,0,2499
2,4,77,203,0,2499
2,4,77,204,0,2499
2,4,77,205,0,2499
2,4,77,206,0,2499
2,4,77,207,0,2499
2,4,77,208,0,2499
2,4,77,209,0,2499
2,4,77,210,0,2499
2,4,77,211,0,2499
2,4,77,212,0,2499
2,4,77,213,0,2499
2,4,77,214,0,2499
2,4,77,215,0,2499
2,4,77,216,0,2499
2,4,77,217,0,2499
2,4,77,218,0,2499
2,4,77,219,0,2499
2,4,77,220,0,2499
2,4,77,221,0,2499
2,4,77,222,0,2499
2,4,77,223,0,2499
2,4,77,224,0,2499
2,4,77,225,0,2499
2,4,77,226,0,2499
2,4,77,227,0,2499
2,4,77,228,0,2499
2,4,77,229,0,2499
2,4,77,230,0,2499
2,4,77,231,0,2499
2,4,77,232,0,2499
2,4,77,233,0,2499
2,4,77,234,0,2499
2,4,77,235,0,2499
2,4,77,236,0,2499
2,4,77,237,0,2499
2,4,77,238,0,2499
2,4,77,239,0,2499
2,4,77,240,0,2499
2,4,77,241,0,2499
2,4,77,242,0,2499
2,4,77,243,0,2499
2,4,77,244,0,2499
2,4,77,245,0,2499
2,4,77,246,0,2499
2,4,77,247,0,2499
2,4,77,248,0,2499
2,4,77,249,0,2499
2,4,77,250,0,2499
2,4,78,200,0,2499
2,4,78,201,0,2499
2,4,78,202,0,2499
2,4,78,203,0,2499
2,4,78,204,0,2499
2,4,78,205,0,2499
2,4,78,206,0,2499
2,4,78,207,0,2499
2,4,78,208,0,2499
2,4,78,209,0,2499
2,4,78,210,0,2499
2,4,78,211,0,2499
2,4,78,212,0,2499
2,4,78,213,0,2499
2,4,78,214,0,2499
2,4,78,215,0,2499
2,4,78,216,0,2499
2,4,78,217,0,2499
2,4,78,218,0,2499
2,4,78,219,0,2499
2,4,78,220,0,2499
2,4,78,221,0,2499
2,4,78,222,0,2499
2,4,78,223,0,2499
2,4,78,224,0,2499
2,4,78,225,0,2499
2,4,78,226,0,2499
2,4,78,227,0,2499
2,4,78,228,0,2499
2,4,78,229,0,2499
2,4,78,230,0,2499
2,4,78,231,0,2499
2,4,78,232,0,2499
2,4,78,233,0,2499
2,4,78,234,0,2499
2,4,78,235,0,2499
2,4,78,236,0,2499
2,4,78,237,0,2499
2,4,78,238,0,2499
2,4,78,239,0,2499
2,4,78,240,0,2499
2,4,78,241,0,2499
2,4,78,242,0,2499
2,4,78,243,0,2499
2,4,78,244,0,2499
2,4,78,245,0,2499
2,4,78,246,0,2499
2,4,78,247,0,2499
2,4,78,248,0,2499
2,4,78,249,0,2499
2,4,79,200,0,2499
2,4,79,201,0,2499
2,4,79,202,0,2499
2,4,79,203,0,2499
2,4,79,204,0,2499
2,4,79,205,0,2499
2,4,79,206,0,2499
2,4,79,207,0,2499
2,4,79,208,0,2499
2,4,79,209,0,2499
2,4,79,210,0,2499
2,4,79,211,0,2499
2,4,79,212,0,2499
2,4,79,213,0,2499
2,4,79,214,0,2499
2,4,79,215,0,2499
2,4,79,216,0,2499
2,4,79,217,0,2499
2,4,79,218,0,2499
2,4,79,219,0,2499
2,4,79,220,0,2499
2,4,79,221,0,2499
2,4,79,222,0,2499
2,4,79,223,0,2499
2,4,79,224,0,2499
2,4,79,225,0,2499
2,4,79,226,0,2499
2,4,79,227,0,2499
2,4,79,228,0,2499
2,4,79,229,0,2499
2,4,79,230,0,2499
2,4,79,231,0,2499
2,4,79,232,0,2499
2,4,79,233,0,2499
2,4,79,234,0,2499
2,4,79,235,0,2499
2,4,79,236,0,2499
2,4,79,237,0,2499
2,4,79,238,0,2499
2,4,79,239,0,2499
2,4,79,240,0,2499
2,4,79,241,0,2499
2,4,79,242,0,2499
2,4,79,243,0,2499
2,4,79,244,0,2499
2,4,79,245,0,2499
2,4,79,246,0,2499
2,4,79,247,0,2499
2,4,79,248,0,2499
2,4,79,249,0,2499
2,4,80,200,0,2499
2,4,80,201,0,2499
2,4,80,202,0,2499
2,4,80,203,0,2499
2,4,80,204,0,2499
2,4,80,205,0,2499
2,4,80,206,0,2499
2,4,80,207,0,2499
2,4,80,208,0,2499
2,4,80,209,0,2499
2,4,80,210,0,2499
2,4,80,211,0,2499
2,4,80,212,0,2499
2,4,80,213,0,2499
2,4,80,214,0,2499
2,4,80,215,0,2499
2,4,80,216,0,2499
2,4,80,217,0,2499
2,4,80,218,0,2499
2,4,80,219,0,2499
2,4,80,220,0,2499
2,4,80,221,0,2499
2,4,80,222,0,2499
2,4,80,223,0,2499
2,4,80,224,0,2499
2,4,80,225,0,2499
2,4,80,226,0,2499
2,4,80,227,0,2499
2,4,80,228,0,2499
2,4,80,229,0,2499
2,4,80,230,0,2499
2,4,80,231,0,2499
2,4,80,232,0,2499
2,4,80,233,0,2499
2,4,80,234,0,2499
2,4,80,235,0,2499
2,4,80,236,0,2499
2,4,80,237,0,2499
2,4,80,238,0,2499
2,4,80,239,0,2499
2,4,80,240,0,2499
2,4,80,241,0,2499
2,4,80,242,0,2499
2,4,80,243,0,2499
2,4,80,244,0,2499
2,4,80,245,0,2499
2,4,80,246,0,2499
2,4,80,247,0,2499
2,4,80,248,0,2499
2,4,80,249,0,2499
2,4,81,200,0,2499
2,4,81,201,0,2499
2,4,81,202,0,2499
2,4,81,203,0,2499
2,4,81,204,0,2499
2,4,81,205,0,2499
2,4,81,206,0,2499
2,4,81,207,0,2499
2,4,81,208,0,2499
2,4,81,209,0,2499
2,4,81,210,0,2499
2,4,81,211,0,2499
2,4,81,212,0,2499
2,4,81,213,0,2499
2,4,81,214,0,2499
2,4,81,215,0,2499
2,4,81,216,0,2499
2,4,81,217,0,2499
2,4,81,218,0,2499
2,4,81,219,0,2499
2,4,81,220,0,2499
2,4,81,221,0,2499
2,4,81,222,0,2499
2,4,81,223,0,2499
2,4,81,224,0,2499
2,4,81,225,0,2499
2,4,81,226,0,2499
2,4,81,227,0,2499
2,4,81,228,0,2499
2,4,81,229,0,2499
2,4,81,230,0,2499
2,4,81,231,0,2499
2,4,81,232,0,2499
2,4,81,233,0,2499
2,4,81,234,0,2499
2,4,81,235,0,2499
2,4,81,236,0,2499
2,4,81,237,0,2499
2,4,81,238,0,2499
2,4,81,239,0,2499
2,4,81,240,0,2499
2,4,81,241,0,2499
2,4,81,242,0,2499
2,4,81,243,0,2499
2,4,81,244,0,2499
2,4,81,245,0,2499
2,4,81,246,0,2499
2,4,81,247,0,2499
2,4,81,248,0,2499
2,4,81,249,0,2499
2,4,82,200,0,2499
2,4,82,201,0,2499
2,4,82,202,0,2499
2,4,82,203,0,2499
2,4,82,204,0,2499
2,4,82,205,0,2499
2,4,82,206,0,2499
2,4,82,207,0,2499
2,4,82,208,0,2499
2,4,82,209,0,2499
2,4,82,210,0,2499
2,4,82,211,0,2499
2,4,82,212,0,2499
2,4,82,213,0,2499
2,4,82,214,0,2499
2,4,82,215,0,2499
2,4,82,216,0,2499
2,4,82,217,0,2499
2,4,82,218,0,2499
2,4,82,219,0,2499
2,4,82,220,0,2499
2,4,82,221,0,2499
2,4,82,222,0,2499
2,4,82,223,0,2499
2,4,82,224,0,2499
2,4,82,225,0,2499
2,4,82,226,0,2499
2,4,82,227,0,2499
2,4,82,228,0,2499
2,4,82,229,0,2499
2,4,82,230,0,2499
2,4,82,231,0,2499
2,4,82,232,0,2499
2,4,82,233,0,2499
2,4,82,234,0,2499
2,4,82,235,0,2499
2,4,82,236,0,2499
2,4,82,237,0,2499
2,4,82,238,0,2499
2,4,82,239,0,2499
2,4,82,240,0,2499
2,4,82,241,0,2499
2,4,82,242,0,2499
2,4,82,243,0,2499
2,4,82,244,0,2499
2,4,82,245,0,2499
2,4,82,246,0,2499
2,4,82,247,0,2499
2,4,82,248,0,2499
2,4,82,249,0,2499
2,4,82,250,0,2499
2,4,83,200,0,2499
2,4,83,201,0,2499
2,4,83,202,0,2499
2,4,83,203,0,2499
2,4,83,204,0,2499
2,4,83,205,0,2499
2,4,83,206,0,2499
2,4,83,207,0,2499
2,4,83,208,0,2499
2,4,83,209,0,2499
2,4,83,210,0,2499
2,4,83,211,0,2499
2,4,83,212,0,2499
2,4,83,213,0,2499
2,4,83,214,0,2499
2,4,83,215,0,2499
2,4,83,216,0,2499
2,4,83,217,0,2499
2,4,83,218,0,2499
2,4,83,219,0,2499
2,4,83,220,0,2499
2,4,83,221,0,2499
2,4,83,222,0,2499
2,4,83,223,0,2499
2,4,83,224,0,2499
2,4,83,225,0,2499
2,4,83,226,0,2499
2,4,83,227,0,2499
2,4,83,228,0,2499
2,4,83,229,0,2499
2,4,83,230,0,2499
2,4,83,231,0,2499
2,4,83,232,0,2499
2,4,83,233,0,2499
2,4,83,234,0,2499
2,4,83,235,0,2499
2,4,83,236,0,2499
2,4,83,237,0,2499
2,4,83,238,0,2499
2,4,83,239,0,2499
2,4,83,240,0,2499
2,4,83,241,0,2499
2,4,83,242,0,2499
2,4,83,243,0,2499
2,4,83,244,0,2499
2,4,83,245,0,2499
2,4,83,246,0,2499
2,4,83,247,0,2499
2,4,83,248,0,2499
2,4,83,249,0,2499
2,4,83,250,0,2499
2,4,84,200,0,2499
2,4,84,201,0,2499
2,4,84,202,0,2499
2,4,84,203,0,2499
2,4,84,204,0,2499
2,4,84,205,0,2499
2,4,84,206,0,2499
2,4,84,207,0,2499
2,4,84,208,0,2499
2,4,84,209,0,2499
2,4,84,210,0,2499
2,4,84,211,0,2499
2,4,84,212,0,2499
2,4,84,213,0,2499
2,4,84,214,0,2499
2,4,84,215,0,2499
2,4,84,216,0,2499
2,4,84,217,0,2499
2,4,84,218,0,2499
2,4,84,219,0,2499
2,4,84,220,0,2499
2,4,84,221,0,2499
2,4,84,222,0,2499
2,4,84,223,0,2499
2,4,84,224,0,2499
2,4,84,225,0,2499
2,4,84,226,0,2499
2,4,84,227,0,2499
2,4,84,228,0,2499
2,4,84,229,0,2499
2,4,84,230,0,2499
2,4,84,231,0,2499
2,4,84,232,0,2499
2,4,84,233,0,2499
2,4,84,234,0,2499
2,4,84,235,0,2499
2,4,84,236,0,2499
2,4,84,237,0,2499
2,4,84,238,0,2499
2,4,84,239,0,2499
2,4,84,240,0,2499
2,4,84,241,0,2499
2,4,84,242,0,2499
2,4,84,243,0,2499
2,4,84,244,0,2499
2,4,84,245,0,2499
2,4,84,246,0,2499
2,4,84,247,0,2499
2,4,84,248,0,2499
2,4,84,249,0,2499
2,4,84,250,0,2499
2,4,85,200,0,2499
2,4,85,201,0,2499
2,4,85,202,0,2499
2,4,85,203,0,2499
2,4,85,204,0,2499
2,4,85,205,0,2499
2,4,85,206,0,2499
2,4,85,207,0,2499
2,4,85,208,0,2499
2,4,85,209,0,2499
2,4,85,210,0,2499
2,4,85,211,0,2499
2,4,85,212,0,2499
2,4,85,213,0,2499
2,4,85,214,0,2499
2,4,85,215,0,2499
2,4,85,216,0,2499
2,4,85,217,0,2499
2,4,85,218,0,2499
2,4,85,219,0,2499
2,4,85,220,0,2499
2,4,85,221,0,2499
2,4,85,222,0,2499
2,4,85,223,0,2499
2,4,85,224,0,2499
2,4,85,225,0,2499
2,4,85,226,0,2499
2,4,85,227,0,2499
2,4,85,228,0,2499
2,4,85,229,0,2499
2,4,85,230,0,2499
2,4,85,231,0,2499
2,4,85,232,0,2499
2,4,85,233,0,2499
2,4,85,234,0,2499
2,4,85,235,0,2499
2,4,85,236,0,2499
2,4,85,237,0,2499
2,4,85,238,0,2499
2,4,85,239,0,2499
2,4,85,240,0,2499
2,4,85,241,0,2499
2,4,85,242,0,2499
2,4,85,243,0,2499
2,4,85,244,0,2499
2,4,85,245,0,2499
2,4,85,246,0,2499
2,4,85,247,0,2499
2,4,85,248,0,2499
2,4,85,249,0,2499
2,4,85,250,0,2499
2,4,86,200,0,2499
2,4,86,201,0,2499
2,4,86,202,0,2499
2,4,86,203,0,2499
2,4,86,204,0,2499
2,4,86,205,0,2499
2,4,86,206,0,2499
2,4,86,207,0,2499
2,4,86,208,0,2499
2,4,86,209,0,2499
2,4,86,210,0,2499
2,4,86,211,0,2499
2,4,86,212,0,2499
2,4,86,213,0,2499
2,4,86,214,0,2499
2,4,86,215,0,2499
